id_estado,estado,id_mncp,municipio,fosas_06,fosas_07,fosas_08,fosas_09,fosas_10,fosas_11,fosas_12_dic,fosas_13,fosas_14,fosas_15,fosas_16,fosas_17,fosas_18
16,Michoacán de Ocampo,16058,Nuevo Parangaricutiro,0,0,0,0,1,0,0,0,1,0,0,0,1
16,Michoacán de Ocampo,16059,Nuevo Urecho,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16060,Numarán,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16061,Ocampo,0,1,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16062,Pajacuarán,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16063,Panindícuaro,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16064,Parácuaro,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16065,Paracho,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16066,Pátzcuaro,0,0,0,1,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16067,Penjamillo,0,0,0,0,0,0,0,0,0,1,0,0,0
16,Michoacán de Ocampo,16068,Peribán,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16069,La Piedad,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16070,Purépero,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16071,Puruándiro,0,0,0,0,0,0,0,0,0,0,0,0,1
16,Michoacán de Ocampo,16072,Queréndaro,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16073,Quiroga,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16074,Cojumatlán de Régules,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16075,Los Reyes,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16076,Sahuayo,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16077,San Lucas,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16078,Santa Ana Maya,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16079,Salvador Escalante,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16080,Senguio,0,0,0,0,0,0,0,0,0,0,0,0,1
16,Michoacán de Ocampo,16081,Susupuato,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16082,Tacámbaro,0,0,0,0,0,1,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16083,Tancítaro,0,0,0,0,0,0,0,0,2,0,0,0,0
16,Michoacán de Ocampo,16084,Tangamandapio,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16085,Tangancícuaro,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16086,Tanhuato,0,0,0,0,0,0,0,0,0,1,0,0,0
16,Michoacán de Ocampo,16087,Taretan,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16088,Tarímbaro,0,0,0,0,0,0,0,0,0,0,0,0,2
16,Michoacán de Ocampo,16089,Tepalcatepec,0,0,0,0,0,0,0,1,0,0,0,0,0
16,Michoacán de Ocampo,16090,Tingambato,0,0,0,0,0,0,0,1,0,0,0,0,0
16,Michoacán de Ocampo,16091,Tingüindín,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16092,Tiquicheo de Nicolás Romero,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16093,Tlalpujahua,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16094,Tlazazalca,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16095,Tocumbo,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16096,Tumbiscatío,0,0,0,0,0,0,0,0,1,0,0,0,0
16,Michoacán de Ocampo,16097,Turicato,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16098,Tuxpan,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16099,Tuzantla,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16100,Tzintzuntzan,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16101,Tzitzio,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16102,Uruapan,0,1,1,1,0,0,0,0,0,0,0,0,1
16,Michoacán de Ocampo,16103,Venustiano Carranza,0,0,0,0,0,0,0,0,0,0,1,0,0
16,Michoacán de Ocampo,16104,Villamar,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16105,Vista Hermosa,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16106,Yurécuaro,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16107,Zacapu,0,0,0,0,0,0,0,0,0,0,0,0,2
16,Michoacán de Ocampo,16108,Zamora,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16109,Zináparo,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16110,Zinapécuaro,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16111,Ziracuaretiro,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16112,Zitácuaro,0,0,1,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16113,José Sixto Verduzco,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,17001,Amacuzac,0,0,0,0,0,0,0,6,2,0,0,1,0
17,Morelos,17002,Atlatlahucan,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,17003,Axochiapan,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,17004,Ayala,0,0,0,0,0,0,0,0,0,0,0,0,2
17,Morelos,17005,Coatlán del Río,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,17006,Cuautla,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,17007,Cuernavaca,0,0,0,0,0,0,0,1,0,0,0,0,0
17,Morelos,17008,Emiliano Zapata,0,0,0,0,0,0,0,2,0,0,0,1,0
17,Morelos,17009,Huitzilac,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,17010,Jantetelco,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,17011,Jiutepec,0,0,0,0,2,0,0,0,0,0,0,0,0
17,Morelos,17012,Jojutla,0,0,0,0,0,0,0,0,1,0,0,1,0
17,Morelos,17013,Jonacatepec de Leandro Valle,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,17014,Mazatepec,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,17015,Miacatlán,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,17016,Ocuituco,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,17017,Puente de Ixtla,0,0,0,0,2,0,0,0,2,1,0,0,0
17,Morelos,17018,Temixco,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,17019,Tepalcingo,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,17020,Tepoztlán,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,17021,Tetecala,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,17022,Tetela del Volcán,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,17023,Tlalnepantla,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,17024,Tlaltizapán de Zapata,0,0,0,0,1,0,0,4,1,0,1,0,0
17,Morelos,17025,Tlaquiltenango,0,0,0,0,0,0,0,0,1,0,0,0,0
17,Morelos,17026,Tlayacapan,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,17027,Totolapan,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,17028,Xochitepec,0,0,0,0,0,1,0,1,0,0,1,1,0
17,Morelos,17029,Yautepec,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,17030,Yecapixtla,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,17031,Zacatepec,0,0,0,0,0,0,0,0,2,0,0,0,0
17,Morelos,17032,Zacualpan de Amilpas,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,17033,Temoac,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,17034,Coatetelco,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,17035,Xoxocotla,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,17036,Hueyapan,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,18001,Acaponeta,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,18002,Ahuacatlán,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,18003,Amatlán de Cañas,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,18004,Compostela,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,18005,Huajicori,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,18006,Ixtlán del Río,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,18007,Jala,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,18008,Xalisco,0,0,0,1,0,0,0,0,0,0,0,0,0
18,Nayarit,18009,Del Nayar,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,18010,Rosamorada,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,18011,Ruíz,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,18012,San Blas,0,0,0,0,0,0,0,0,0,0,0,6,2
18,Nayarit,18013,San Pedro Lagunillas,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,18014,Santa María del Oro,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,18015,Santiago Ixcuintla,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,18016,Tecuala,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,18017,Tepic,0,0,0,0,0,0,0,7,1,0,0,0,0
18,Nayarit,18018,Tuxpan,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,18019,La Yesca,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,18020,Bahía de Banderas,0,0,0,0,1,0,0,0,0,0,0,0,0
19,Nuevo León,19001,Abasolo,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19002,Agualeguas,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19003,Los Aldamas,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19004,Allende,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19005,Anáhuac,0,0,0,0,0,0,0,0,1,0,0,0,5
19,Nuevo León,19006,Apodaca,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19007,Aramberri,0,0,0,0,0,1,0,0,0,0,0,0,0
19,Nuevo León,19008,Bustamante,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19009,Cadereyta Jiménez,0,0,0,0,0,1,0,0,0,0,0,0,0
19,Nuevo León,19010,El Carmen,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19011,Cerralvo,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19012,Ciénega de Flores,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19013,China,0,0,0,0,0,0,0,0,0,0,1,0,0
19,Nuevo León,19014,Doctor Arroyo,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19015,Doctor Coss,0,0,0,1,0,0,0,0,0,0,0,0,0
19,Nuevo León,19016,Doctor González,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19017,Galeana,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19018,García,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19019,San Pedro Garza García,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19020,General Bravo,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19021,General Escobedo,0,0,0,0,0,1,0,0,0,0,0,0,0
19,Nuevo León,19022,General Terán,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19023,General Treviño,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19024,General Zaragoza,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19025,General Zuazua,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19026,Guadalupe,0,0,0,0,1,0,0,1,0,0,0,0,0
19,Nuevo León,19027,Los Herreras,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19028,Higueras,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19029,Hualahuises,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19030,Iturbide,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19031,Juárez,0,0,0,0,2,3,0,0,0,0,0,0,0
19,Nuevo León,19032,Lampazos de Naranjo,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19033,Linares,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19034,Marín,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19035,Melchor Ocampo,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19036,Mier y Noriega,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19037,Mina,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19038,Montemorelos,0,0,0,0,0,1,0,0,0,0,0,0,0
19,Nuevo León,19039,Monterrey,0,0,0,0,0,0,0,0,0,0,1,0,0
19,Nuevo León,19040,Parás,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19041,Pesquería,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19042,Los Ramones,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19043,Rayones,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19044,Sabinas Hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19045,Salinas Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19046,San Nicolás de los Garza,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19047,Hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19048,Santa Catarina,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19049,Santiago,0,0,1,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,19050,Vallecillo,0,0,0,1,0,0,0,0,0,0,0,0,0
19,Nuevo León,19051,Villaldama,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20001,Abejones,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20002,Acatlán de Pérez Figueroa,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20003,Asunción Cacalotepec,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20004,Asunción Cuyotepeji,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20005,Asunción Ixtaltepec,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20006,Asunción Nochixtlán,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20007,Asunción Ocotlán,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20008,Asunción Tlacolulita,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20009,Ayotzintepec,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20010,El Barrio de la Soledad,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20011,Calihualá,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20012,Candelaria Loxicha,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20013,Ciénega de Zimatlán,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20014,Ciudad Ixtepec,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20015,Coatecas Altas,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20016,Coicoyán de las Flores,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20017,La Compañía,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20018,Concepción Buenavista,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20019,Concepción Pápalo,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20020,Constancia del Rosario,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20021,Cosolapa,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20022,Cosoltepec,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20023,Cuilápam de Guerrero,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20024,Cuyamecalco Villa de Zaragoza,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20025,Chahuites,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20026,Chalcatongo de Hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20027,Chiquihuitlán de Benito Juárez,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20028,Heroica Ciudad de Ejutla de Crespo,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20029,Eloxochitlán de Flores Magón,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20030,El Espinal,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20031,Tamazulápam del Espíritu Santo,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20032,Fresnillo de Trujano,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20033,Guadalupe Etla,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20034,Guadalupe de Ramírez,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20035,Guelatao de Juárez,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20036,Guevea de Humboldt,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20037,Mesones Hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20038,Villa Hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20039,Heroica Ciudad de Huajuapan de León,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20040,Huautepec,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20041,Huautla de Jiménez,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20042,Ixtlán de Juárez,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20043,Juchitán de Zaragoza,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20044,Loma Bonita,0,0,0,0,0,0,0,0,0,0,0,1,0
20,Oaxaca,20045,Magdalena Apasco,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20046,Magdalena Jaltepec,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20047,Santa Magdalena Jicotlán,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20048,Magdalena Mixtepec,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20049,Magdalena Ocotlán,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20050,Magdalena Peñasco,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20051,Magdalena Teitipac,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20052,Magdalena Tequisistlán,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20053,Magdalena Tlacotepec,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20054,Magdalena Zahuatlán,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20055,Mariscala de Juárez,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20056,Mártires de Tacubaya,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20057,Matías Romero Avendaño,0,1,0,0,0,0,0,0,0,0,0,0,1
20,Oaxaca,20058,Mazatlán Villa de Flores,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20059,Miahuatlán de Porfirio Díaz,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20060,Mixistlán de la Reforma,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20061,Monjas,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20062,Natividad,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20063,Nazareno Etla,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20064,Nejapa de Madero,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20065,Ixpantepec Nieves,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20066,Santiago Niltepec,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20067,Oaxaca de Juárez,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20068,Ocotlán de Morelos,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20069,La Pe,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20070,Pinotepa de Don Luis,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20071,Pluma Hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20072,San José del Progreso,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20073,Putla Villa de Guerrero,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20074,Santa Catarina Quioquitani,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20075,Reforma de Pineda,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20076,La Reforma,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20077,Reyes Etla,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20078,Rojas de Cuauhtémoc,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20079,Salina Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20080,San Agustín Amatengo,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20081,San Agustín Atenango,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20082,San Agustín Chayuco,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20083,San Agustín de las Juntas,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20084,San Agustín Etla,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20085,San Agustín Loxicha,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20086,San Agustín Tlacotepec,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20087,San Agustín Yatareni,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20088,San Andrés Cabecera Nueva,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20089,San Andrés Dinicuiti,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20090,San Andrés Huaxpaltepec,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20091,San Andrés Huayápam,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20092,San Andrés Ixtlahuaca,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20093,San Andrés Lagunas,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20094,San Andrés Nuxiño,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20095,San Andrés Paxtlán,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20096,San Andrés Sinaxtla,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20097,San Andrés Solaga,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20098,San Andrés Teotilálpam,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20099,San Andrés Tepetlapa,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20100,San Andrés Yaá,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20101,San Andrés Zabache,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20102,San Andrés Zautla,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20103,San Antonino Castillo Velasco,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20104,San Antonino el Alto,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20105,San Antonino Monte Verde,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20106,San Antonio Acutla,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20107,San Antonio de la Cal,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20108,San Antonio Huitepec,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20109,San Antonio Nanahuatípam,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20110,San Antonio Sinicahua,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20111,San Antonio Tepetlapa,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20112,San Baltazar Chichicápam,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20113,San Baltazar Loxicha,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20114,San Baltazar Yatzachi el Bajo,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20115,San Bartolo Coyotepec,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20116,San Bartolomé Ayautla,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20117,San Bartolomé Loxicha,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20118,San Bartolomé Quialana,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20119,San Bartolomé Yucuañe,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20120,San Bartolomé Zoogocho,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20121,San Bartolo Soyaltepec,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20122,San Bartolo Yautepec,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20123,San Bernardo Mixtepec,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20124,San Blas Atempa,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20125,San Carlos Yautepec,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,20126,San Cristóbal Amatlán,0,0,0,0,0,0,0,0,0,0,0,0,0
